time,x,y,z,yaw,x_des,y_des,z_des,yaw_des
11.77000,-0.16621,0.00091,1.01190,-0.00004,0.00027,-0.05242,1.00000,0.00000,
11.84000,-0.16538,-0.00124,1.01178,-0.00004,0.00035,-0.05894,1.00000,0.00000,
11.87000,-0.16428,-0.00423,1.01163,-0.00004,0.00038,-0.06190,1.00000,0.00000,
11.90000,-0.16261,-0.00900,1.01140,-0.00004,0.00044,-0.06598,1.00000,0.00000,
11.97000,-0.16206,-0.01067,1.01133,-0.00004,0.00052,-0.07242,1.00000,0.00000,
12.00000,-0.16122,-0.01324,1.01121,-0.00004,0.00059,-0.07692,1.00000,0.00000,
12.04000,-0.16009,-0.01681,1.01106,-0.00005,0.00065,-0.08042,1.00000,0.00000,
12.07000,-0.15810,-0.02345,1.01080,-0.00005,0.00071,-0.08402,1.00000,0.00000,
12.14000,-0.15696,-0.02747,1.01065,-0.00005,0.00086,-0.09281,1.00000,0.00000,
12.17000,-0.15580,-0.03167,1.01050,-0.00006,0.00094,-0.09675,1.00000,0.00000,
12.20000,-0.15522,-0.03383,1.01042,-0.00006,0.00104,-0.10217,1.00000,0.00000,
12.24000,-0.15434,-0.03717,1.01031,-0.00006,0.00113,-0.10636,1.00000,0.00000,
12.27000,-0.15286,-0.04298,1.01012,-0.00006,0.00122,-0.11066,1.00000,0.00000,
12.30000,-0.15226,-0.04539,1.01005,-0.00007,0.00136,-0.11656,1.00000,0.00000,
12.34000,-0.15136,-0.04910,1.00993,-0.00007,0.00147,-0.12111,1.00000,0.00000,
12.37000,-0.15016,-0.05421,1.00978,-0.00008,0.00158,-0.12577,1.00000,0.00000,
12.40000,-0.14894,-0.05953,1.00963,-0.00008,0.00175,-0.13217,1.00000,0.00000,
12.44000,-0.14802,-0.06364,1.00952,-0.00009,0.00188,-0.13710,1.00000,0.00000,
12.47000,-0.14678,-0.06929,1.00937,-0.00009,0.00202,-0.14215,1.00000,0.00000,
12.50000,-0.14584,-0.07365,1.00925,-0.00010,0.00222,-0.14905,1.00000,0.00000,
12.54000,-0.14490,-0.07812,1.00914,-0.00010,0.00238,-0.15437,1.00000,0.00000,
12.57000,-0.14364,-0.08425,1.00898,-0.00010,0.00255,-0.15981,1.00000,0.00000,
12.60000,-0.14236,-0.09057,1.00883,-0.00010,0.00280,-0.16725,1.00000,0.00000,
12.67000,-0.14106,-0.09707,1.00867,-0.00011,0.00320,-0.17880,1.00000,0.00000,
12.70000,-0.13975,-0.10375,1.00852,-0.00011,0.00349,-0.18678,1.00000,0.00000,
12.74000,-0.13875,-0.10888,1.00840,-0.00011,0.00372,-0.19291,1.00000,0.00000,
12.77000,-0.13706,-0.11765,1.00821,-0.00012,0.00397,-0.19916,1.00000,0.00000,
12.80000,-0.13638,-0.12124,1.00813,-0.00012,0.00432,-0.20770,1.00000,0.00000,
12.84000,-0.13393,-0.13421,1.00787,-0.00013,0.00459,-0.21425,1.00000,0.00000,
12.90000,-0.13175,-0.14585,1.00764,-0.00014,0.00529,-0.23003,1.00000,0.00000,
12.97000,-0.12988,-0.15595,1.00745,-0.00015,0.00596,-0.24412,1.00000,0.00000,
13.00000,-0.12835,-0.16429,1.00730,-0.00015,0.00645,-0.25381,1.00000,0.00000,
13.07000,-0.12638,-0.17505,1.00710,-0.00016,0.00723,-0.26879,1.00000,0.00000,
13.10000,-0.12517,-0.18168,1.00698,-0.00016,0.00779,-0.27907,1.00000,0.00000,
13.14000,-0.12354,-0.19072,1.00682,-0.00017,0.00824,-0.28695,1.00000,0.00000,
13.17000,-0.12186,-0.19998,1.00665,-0.00017,0.00871,-0.29496,1.00000,0.00000,
13.20000,-0.11972,-0.21184,1.00645,-0.00018,0.00936,-0.30585,1.00000,0.00000,
13.27000,-0.11753,-0.22402,1.00625,-0.00019,0.01042,-0.32265,1.00000,0.00000,
13.30000,-0.11619,-0.23148,1.00612,-0.00019,0.01118,-0.33416,1.00000,0.00000,
13.34000,-0.11528,-0.23652,1.00604,-0.00019,0.01178,-0.34296,1.00000,0.00000,
13.37000,-0.11154,-0.25723,1.00571,-0.00019,0.01240,-0.35190,1.00000,0.00000,
13.44000,-0.11058,-0.26256,1.00563,-0.00019,0.01396,-0.37331,1.00000,0.00000,
13.47000,-0.10812,-0.27613,1.00543,-0.00019,0.01467,-0.38273,1.00000,0.00000,
13.50000,-0.10660,-0.28447,1.00530,-0.00019,0.01567,-0.39551,1.00000,0.00000,
13.54000,-0.10505,-0.29294,1.00518,-0.00020,0.01645,-0.40526,1.00000,0.00000,
13.57000,-0.10132,-0.31325,1.00488,-0.00020,0.01727,-0.41517,1.00000,0.00000,
13.64000,-0.09967,-0.32219,1.00476,-0.00020,0.01930,-0.43884,1.00000,0.00000,
13.67000,-0.09741,-0.33432,1.00458,-0.00020,0.02022,-0.44923,1.00000,0.00000,
13.70000,-0.09391,-0.35299,1.00432,-0.00019,0.02151,-0.46332,1.00000,0.00000,
13.77000,-0.09209,-0.36255,1.00418,-0.00018,0.02357,-0.48496,1.00000,0.00000,
13.80000,-0.08960,-0.37552,1.00400,-0.00018,0.02503,-0.49971,1.00000,0.00000,
13.84000,-0.08769,-0.38542,1.00386,-0.00018,0.02618,-0.51095,1.00000,0.00000,
13.87000,-0.08572,-0.39547,1.00372,-0.00017,0.02736,-0.52235,1.00000,0.00000,
13.90000,-0.08370,-0.40567,1.00358,-0.00017,0.02900,-0.53778,1.00000,0.00000,
13.94000,-0.07809,-0.43360,1.00319,-0.00017,0.03029,-0.54953,1.00000,0.00000,
14.00000,-0.07590,-0.44434,1.00304,-0.00017,0.03347,-0.57754,1.00000,0.00000,
14.04000,-0.07441,-0.45159,1.00294,-0.00017,0.03491,-0.58980,1.00000,0.00000,
14.07000,-0.06745,-0.48503,1.00249,-0.00016,0.03640,-0.60222,1.00000,0.00000,
14.14000,-0.06585,-0.49264,1.00239,-0.00016,0.04008,-0.63179,1.00000,0.00000,
14.17000,-0.06257,-0.50807,1.00218,-0.00015,0.04174,-0.64472,1.00000,0.00000,
14.20000,-0.06091,-0.51587,1.00208,-0.00015,0.04405,-0.66221,1.00000,0.00000,
14.24000,-0.05750,-0.53169,1.00187,-0.00015,0.04584,-0.67551,1.00000,0.00000,
14.27000,-0.05401,-0.54775,1.00166,-0.00014,0.04769,-0.68896,1.00000,0.00000,
14.30000,-0.05223,-0.55588,1.00156,-0.00014,0.05026,-0.70714,1.00000,0.00000,
14.34000,-0.04951,-0.56818,1.00141,-0.00014,0.05225,-0.72096,1.00000,0.00000,
14.37000,-0.04486,-0.58897,1.00115,-0.00014,0.05431,-0.73494,1.00000,0.00000,
14.40000,-0.04296,-0.59739,1.00104,-0.00014,0.05715,-0.75382,1.00000,0.00000,
14.44000,-0.03907,-0.61442,1.00083,-0.00014,0.05936,-0.76816,1.00000,0.00000,
14.47000,-0.03508,-0.63168,1.00062,-0.00014,0.06164,-0.78267,1.00000,0.00000,
14.50000,-0.03200,-0.64479,1.00047,-0.00014,0.06478,-0.80225,1.00000,0.00000,
14.54000,-0.02457,-0.67593,1.00011,-0.00014,0.06722,-0.81712,1.00000,0.00000,
14.57000,-0.02128,-0.68952,0.99995,-0.00015,0.07320,-0.85243,1.00000,0.00000,
14.64000,-0.01791,-0.70326,0.99979,-0.00015,0.07589,-0.86783,1.00000,0.00000,
14.67000,-0.01332,-0.72181,0.99958,-0.00015,0.07866,-0.88338,1.00000,0.00000,
14.70000,-0.01216,-0.72649,0.99952,-0.00015,0.08247,-0.90437,1.00000,0.00000,
14.74000,-0.00621,-0.75011,0.99924,-0.00015,0.08542,-0.92029,1.00000,0.00000,
14.77000,-0.00131,-0.76929,0.99902,-0.00015,0.08846,-0.93638,1.00000,0.00000,
14.80000,0.00245,-0.78383,0.99885,-0.00015,0.09265,-0.95806,1.00000,0.00000,
14.84000,0.00499,-0.79360,0.99873,-0.00015,0.09589,-0.97451,1.00000,0.00000,
14.87000,0.01148,-0.81829,0.99845,-0.00013,0.09922,-0.99112,1.00000,0.00000,
14.90000,0.01547,-0.83330,0.99828,-0.00013,0.10380,-1.01351,1.00000,0.00000,
14.94000,0.01818,-0.84340,0.99816,-0.00012,0.10734,-1.03049,1.00000,0.00000,
14.97000,0.02510,-0.86896,0.99787,-0.00010,0.11098,-1.04762,1.00000,0.00000,
15.00000,0.02794,-0.87932,0.99775,-0.00009,0.11599,-1.07070,1.00000,0.00000,
15.04000,0.03373,-0.90028,0.99751,-0.00007,0.11985,-1.08820,1.00000,0.00000,
15.07000,0.04427,-0.93772,0.99707,-0.00004,0.12382,-1.10585,1.00000,0.00000,
15.14000,0.04738,-0.94860,0.99694,-0.00004,0.13349,-1.14764,1.00000,0.00000,
15.17000,0.05372,-0.97058,0.99667,-0.00003,0.13781,-1.16581,1.00000,0.00000,
15.20000,0.06356,-1.00412,0.99624,-0.00002,0.14374,-1.19028,1.00000,0.00000,
15.27000,0.07033,-1.02683,0.99595,-0.00001,0.15301,-1.22749,1.00000,0.00000,
15.30000,0.07727,-1.04980,0.99566,0.00000,0.15945,-1.25264,1.00000,0.00000,
15.34000,0.08258,-1.06719,0.99543,0.00001,0.16442,-1.27168,1.00000,0.00000,
15.37000,0.09349,-1.10237,0.99499,0.00003,0.16951,-1.29086,1.00000,0.00000,
15.44000,0.10669,-1.14405,0.99446,0.00005,0.18186,-1.33622,1.00000,0.00000,
15.50000,0.11446,-1.16815,0.99418,0.00007,0.19490,-1.38239,1.00000,0.00000,
15.54000,0.12040,-1.18635,0.99397,0.00008,0.20071,-1.40243,1.00000,0.00000,
15.57000,0.13467,-1.22921,0.99349,0.00011,0.20665,-1.42261,1.00000,0.00000,
15.64000,0.14736,-1.26640,0.99309,0.00014,0.22105,-1.47027,1.00000,0.00000,
15.70000,0.15388,-1.28516,0.99289,0.00015,0.23623,-1.51870,1.00000,0.00000,
15.74000,0.17183,-1.33578,0.99237,0.00020,0.24297,-1.53970,1.00000,0.00000,
15.80000,0.18348,-1.36787,0.99204,0.00024,0.25929,-1.58924,1.00000,0.00000,
15.84000,0.19064,-1.38732,0.99185,0.00026,0.27394,-1.63230,1.00000,0.00000,
15.90000,0.20038,-1.41347,0.99159,0.00030,0.28406,-1.66131,1.00000,0.00000,
15.94000,0.21037,-1.43990,0.99132,0.00033,0.29184,-1.68322,1.00000,0.00000,
15.97000,0.22059,-1.46662,0.99105,0.00037,0.29978,-1.70527,1.00000,0.00000,
16.00000,0.23372,-1.50041,0.99071,0.00041,0.31063,-1.73487,1.00000,0.00000,
16.07000,0.24726,-1.53465,0.99036,0.00045,0.32746,-1.77971,1.00000,0.00000,
16.10000,0.25557,-1.55542,0.99014,0.00047,0.33907,-1.80989,1.00000,0.00000,
16.14000,0.27556,-1.60447,0.98962,0.00050,0.34798,-1.83267,1.00000,0.00000,
16.20000,0.29034,-1.63997,0.98923,0.00051,0.36946,-1.88630,1.00000,0.00000,
16.27000,0.30552,-1.67577,0.98884,0.00054,0.38868,-1.93279,1.00000,0.00000,
16.30000,0.31484,-1.69738,0.98861,0.00055,0.40190,-1.96405,1.00000,0.00000,
16.34000,0.32430,-1.71908,0.98837,0.00057,0.41204,-1.98763,1.00000,0.00000,
16.37000,0.33392,-1.74086,0.98814,0.00059,0.42238,-2.01132,1.00000,0.00000,
16.40000,0.34699,-1.77002,0.98783,0.00061,0.43647,-2.04308,1.00000,0.00000,
16.44000,0.35363,-1.78465,0.98768,0.00062,0.44727,-2.06703,1.00000,0.00000,
16.47000,0.36713,-1.81400,0.98739,0.00064,0.45827,-2.09109,1.00000,0.00000,
16.50000,0.38091,-1.84346,0.98711,0.00066,0.47325,-2.12333,1.00000,0.00000,
16.54000,0.40212,-1.88785,0.98671,0.00070,0.48473,-2.14764,1.00000,0.00000,
16.60000,0.40934,-1.90269,0.98658,0.00071,0.51233,-2.20473,1.00000,0.00000,
16.64000,0.43894,-1.96236,0.98610,0.00078,0.52452,-2.22936,1.00000,0.00000,
16.67000,0.45421,-1.99240,0.98587,0.00083,0.55380,-2.28720,1.00000,0.00000,
16.74000,0.46196,-2.00748,0.98576,0.00086,0.56671,-2.31214,1.00000,0.00000,
16.77000,0.48979,-2.06064,0.98539,0.00098,0.57986,-2.33716,1.00000,0.00000,
16.84000,0.50620,-2.09132,0.98519,0.00102,0.61141,-2.39588,1.00000,0.00000,
16.87000,0.51454,-2.10675,0.98509,0.00103,0.62531,-2.42118,1.00000,0.00000,
16.90000,0.53583,-2.14557,0.98483,0.00106,0.64422,-2.45503,1.00000,0.00000,
16.94000,0.54451,-2.16120,0.98472,0.00107,0.65867,-2.48050,1.00000,0.00000,
16.97000,0.56215,-2.19259,0.98448,0.00109,0.67337,-2.50605,1.00000,0.00000,
17.00000,0.57564,-2.21625,0.98430,0.00111,0.69334,-2.54021,1.00000,0.00000,
17.04000,0.59394,-2.24792,0.98405,0.00113,0.70860,-2.56591,1.00000,0.00000,
17.07000,0.61263,-2.27973,0.98379,0.00116,0.72411,-2.59167,1.00000,0.00000,
17.10000,0.62689,-2.30365,0.98358,0.00118,0.74518,-2.62612,1.00000,0.00000,
17.14000,0.66106,-2.35970,0.98310,0.00125,0.76127,-2.65201,1.00000,0.00000,
17.20000,0.67608,-2.38381,0.98289,0.00128,0.79981,-2.71264,1.00000,0.00000,
17.24000,0.68623,-2.39991,0.98275,0.00129,0.81676,-2.73870,1.00000,0.00000,
17.27000,0.71207,-2.44024,0.98239,0.00130,0.83397,-2.76481,1.00000,0.00000,
17.30000,0.72258,-2.45641,0.98225,0.00131,0.85732,-2.79968,1.00000,0.00000,
17.34000,0.74389,-2.48878,0.98196,0.00133,0.87514,-2.82587,1.00000,0.00000,
17.37000,0.77660,-2.53744,0.98154,0.00139,0.89323,-2.85210,1.00000,0.00000,
17.40000,0.79327,-2.56181,0.98132,0.00142,0.93650,-2.91341,1.00000,0.00000,
17.47000,0.81586,-2.59436,0.98105,0.00146,0.95549,-2.93972,1.00000,0.00000,
17.50000,0.83884,-2.62696,0.98078,0.00150,0.98125,-2.97484,1.00000,0.00000,
17.54000,0.85635,-2.65146,0.98058,0.00155,1.00089,-3.00119,1.00000,0.00000,
17.57000,0.87410,-2.67599,0.98038,0.00160,1.02082,-3.02756,1.00000,0.00000,
17.60000,0.89817,-2.70878,0.98012,0.00167,1.04782,-3.06272,1.00000,0.00000,
17.64000,0.91653,-2.73344,0.97993,0.00171,1.06840,-3.08910,1.00000,0.00000,
17.67000,0.94146,-2.76640,0.97967,0.00176,1.08927,-3.11547,1.00000,0.00000,
17.70000,0.95412,-2.78292,0.97954,0.00179,1.11754,-3.15064,1.00000,0.00000,
17.74000,0.99287,-2.83261,0.97913,0.00182,1.13908,-3.17700,1.00000,0.00000,
17.80000,1.01933,-2.86583,0.97883,0.00181,1.19048,-3.23845,1.00000,0.00000,
17.84000,1.03274,-2.88245,0.97868,0.00180,1.21300,-3.26476,1.00000,0.00000,
17.87000,1.06676,-2.92397,0.97828,0.00178,1.23582,-3.29104,1.00000,0.00000,
17.90000,1.09442,-2.95710,0.97797,0.00178,1.26670,-3.32603,1.00000,0.00000,
17.94000,1.10839,-2.97362,0.97781,0.00179,1.29021,-3.35223,1.00000,0.00000,
17.97000,1.13659,-3.00653,0.97751,0.00181,1.31402,-3.37840,1.00000,0.00000,
18.00000,1.18684,-3.06376,0.97705,0.00189,1.34625,-3.41322,1.00000,0.00000,
18.07000,1.20879,-3.08817,0.97688,0.00192,1.39559,-3.46529,1.00000,0.00000,
18.10000,1.23100,-3.11253,0.97674,0.00196,1.42917,-3.49988,1.00000,0.00000,
18.14000,1.25351,-3.13687,0.97660,0.00199,1.45472,-3.52576,1.00000,0.00000,
18.17000,1.28399,-3.16930,0.97642,0.00203,1.48057,-3.55156,1.00000,0.00000,
18.20000,1.30722,-3.19361,0.97630,0.00206,1.51552,-3.58586,1.00000,0.00000,
18.24000,1.33869,-3.22602,0.97612,0.00208,1.54210,-3.61150,1.00000,0.00000,
18.27000,1.38699,-3.27466,0.97583,0.00213,1.56899,-3.63705,1.00000,0.00000,
18.34000,1.41163,-3.29898,0.97567,0.00215,1.63295,-3.69635,1.00000,0.00000,
18.37000,1.44501,-3.33141,0.97543,0.00218,1.66089,-3.72160,1.00000,0.00000,
18.40000,1.47899,-3.36383,0.97516,0.00219,1.69863,-3.75512,1.00000,0.00000,
18.44000,1.49621,-3.38003,0.97501,0.00220,1.72730,-3.78014,1.00000,0.00000,
18.47000,1.53991,-3.42048,0.97461,0.00220,1.75629,-3.80504,1.00000,0.00000,
18.50000,1.55765,-3.43663,0.97443,0.00220,1.79544,-3.83807,1.00000,0.00000,
18.54000,1.59355,-3.46885,0.97406,0.00220,1.82518,-3.86270,1.00000,0.00000,
18.57000,1.64841,-3.51690,0.97346,0.00219,1.85523,-3.88721,1.00000,0.00000,
18.64000,1.68561,-3.54870,0.97305,0.00219,1.92659,-3.94387,1.00000,0.00000,
18.67000,1.71380,-3.57239,0.97274,0.00219,1.95770,-3.96793,1.00000,0.00000,
18.70000,1.75176,-3.60373,0.97233,0.00220,1.99969,-3.99977,1.00000,0.00000,
18.74000,1.78050,-3.62704,0.97204,0.00220,2.03155,-4.02347,1.00000,0.00000,
18.77000,1.80946,-3.65018,0.97175,0.00220,2.06373,-4.04701,1.00000,0.00000,
18.80000,1.83866,-3.67315,0.97148,0.00220,2.10714,-4.07815,1.00000,0.00000,
18.84000,1.87796,-3.70350,0.97116,0.00219,2.14006,-4.10131,1.00000,0.00000,
18.87000,1.89778,-3.71857,0.97101,0.00220,2.17331,-4.12429,1.00000,0.00000,
18.90000,1.93777,-3.74847,0.97075,0.00220,2.21813,-4.15466,1.00000,0.00000,
18.94000,1.97821,-3.77808,0.97053,0.00222,2.25212,-4.17722,1.00000,0.00000,
18.97000,2.01913,-3.80739,0.97033,0.00223,2.28642,-4.19958,1.00000,0.00000,
19.00000,2.05013,-3.82917,0.97020,0.00224,2.33266,-4.22910,1.00000,0.00000,
19.04000,2.11295,-3.87221,0.96996,0.00225,2.36770,-4.25100,1.00000,0.00000,
19.10000,2.14479,-3.89348,0.96985,0.00227,2.45070,-4.30128,1.00000,0.00000,
19.14000,2.17694,-3.91458,0.96975,0.00228,2.48679,-4.32247,1.00000,0.00000,
19.17000,2.22029,-3.94246,0.96962,0.00231,2.52320,-4.34344,1.00000,0.00000,
19.20000,2.26420,-3.97005,0.96949,0.00233,2.57222,-4.37103,1.00000,0.00000,
19.24000,2.28636,-3.98373,0.96942,0.00234,2.60935,-4.39145,1.00000,0.00000,
19.27000,2.34239,-4.01763,0.96923,0.00236,2.64679,-4.41162,1.00000,0.00000,
19.30000,2.39932,-4.05106,0.96901,0.00237,2.69719,-4.43814,1.00000,0.00000,
19.37000,2.45714,-4.08402,0.96875,0.00238,2.77380,-4.47706,1.00000,0.00000,
19.40000,2.49225,-4.10356,0.96858,0.00239,2.82555,-4.50242,1.00000,0.00000,
19.44000,2.52768,-4.12290,0.96840,0.00239,2.86472,-4.52113,1.00000,0.00000,
19.47000,2.55146,-4.13569,0.96827,0.00239,2.90418,-4.53955,1.00000,0.00000,
19.50000,2.59941,-4.16097,0.96800,0.00240,2.95726,-4.56368,1.00000,0.00000,
19.54000,2.62357,-4.17347,0.96787,0.00241,2.99741,-4.58145,1.00000,0.00000,
19.57000,2.67224,-4.19813,0.96758,0.00242,3.03786,-4.59891,1.00000,0.00000,
19.60000,2.73371,-4.22834,0.96722,0.00242,3.09224,-4.62173,1.00000,0.00000,
19.64000,2.80832,-4.26357,0.96680,0.00238,3.13335,-4.63849,1.00000,0.00000,
19.70000,2.85856,-4.28641,0.96654,0.00230,3.23040,-4.67638,1.00000,0.00000,
19.74000,2.89652,-4.30318,0.96636,0.00223,3.27247,-4.69208,1.00000,0.00000,
19.77000,2.94754,-4.32506,0.96615,0.00216,3.31480,-4.70745,1.00000,0.00000,
19.80000,2.98611,-4.34111,0.96600,0.00212,3.37168,-4.72743,1.00000,0.00000,
19.84000,3.01199,-4.35164,0.96591,0.00210,3.41465,-4.74201,1.00000,0.00000,
19.87000,3.06412,-4.37228,0.96573,0.00208,3.45790,-4.75625,1.00000,0.00000,
19.90000,3.09037,-4.38240,0.96564,0.00208,3.51596,-4.77469,1.00000,0.00000,
19.94000,3.15653,-4.40710,0.96541,0.00208,3.55982,-4.78810,1.00000,0.00000,
19.97000,3.20999,-4.42624,0.96523,0.00207,3.60393,-4.80114,1.00000,0.00000,
20.00000,3.23689,-4.43561,0.96513,0.00207,3.66314,-4.81797,1.00000,0.00000,
20.04000,3.26390,-4.44484,0.96503,0.00206,3.70785,-4.83015,1.00000,0.00000,
20.07000,3.34557,-4.47172,0.96473,0.00200,3.75279,-4.84195,1.00000,0.00000,
20.10000,3.37300,-4.48041,0.96463,0.00198,3.81310,-4.85709,1.00000,0.00000,
20.14000,3.41436,-4.49320,0.96447,0.00195,3.85861,-4.86798,1.00000,0.00000,
20.17000,3.46986,-4.50976,0.96427,0.00190,3.90436,-4.87848,1.00000,0.00000,
20.20000,3.49777,-4.51784,0.96417,0.00188,3.96571,-4.89186,1.00000,0.00000,
20.24000,3.56798,-4.53739,0.96391,0.00183,4.01199,-4.90141,1.00000,0.00000,
20.27000,3.61040,-4.54868,0.96377,0.00180,4.05849,-4.91056,1.00000,0.00000,
20.30000,3.65304,-4.55963,0.96363,0.00179,4.12083,-4.92210,1.00000,0.00000,
20.34000,3.68158,-4.56674,0.96354,0.00178,4.16783,-4.93026,1.00000,0.00000,
20.37000,3.76774,-4.58710,0.96330,0.00167,4.21504,-4.93800,1.00000,0.00000,
20.40000,3.81114,-4.59673,0.96319,0.00162,4.27830,-4.94764,1.00000,0.00000,
20.44000,3.85477,-4.60599,0.96309,0.00158,4.32598,-4.95436,1.00000,0.00000,
20.47000,3.91330,-4.61773,0.96297,0.00154,4.37385,-4.96064,1.00000,0.00000,
20.50000,3.94272,-4.62335,0.96292,0.00154,4.43797,-4.96831,1.00000,0.00000,
20.54000,3.98705,-4.63144,0.96284,0.00158,4.48628,-4.97354,1.00000,0.00000,
20.57000,4.04651,-4.64163,0.96272,0.00169,4.53476,-4.97831,1.00000,0.00000,
20.60000,4.09134,-4.64879,0.96263,0.00181,4.59966,-4.98395,1.00000,0.00000,
20.64000,4.15138,-4.65770,0.96250,0.00197,4.64854,-4.98763,1.00000,0.00000,
20.67000,4.18150,-4.66188,0.96243,0.00204,4.69757,-4.99085,1.00000,0.00000,
20.70000,4.30247,-4.67669,0.96216,0.00216,4.76320,-4.99439,1.00000,0.00000,
20.77000,4.34802,-4.68145,0.96206,0.00212,4.86212,-4.99810,1.00000,0.00000,
20.80000,4.40890,-4.68712,0.96196,0.00200,4.92838,-4.99949,1.00000,0.00000,
20.84000,4.45469,-4.69087,0.96190,0.00191,4.97822,-4.99995,1.00000,0.00000,
20.87000,4.51595,-4.69519,0.96187,0.00184,5.02819,-4.99992,1.00000,0.00000,
20.90000,4.54667,-4.69705,0.96186,0.00183,5.09500,-4.99910,1.00000,0.00000,
20.94000,4.65466,-4.70206,0.96186,0.00185,5.14524,-4.99789,1.00000,0.00000,
21.00000,4.73221,-4.70418,0.96189,0.00188,5.26286,-4.99309,1.00000,0.00000,
21.07000,4.82567,-4.70516,0.96192,0.00184,5.36407,-4.98673,1.00000,0.00000,
21.10000,4.85691,-4.70509,0.96192,0.00182,5.43173,-4.98133,1.00000,0.00000,
21.14000,4.90385,-4.70463,0.96194,0.00182,5.48255,-4.97666,1.00000,0.00000,
21.17000,4.96659,-4.70330,0.96199,0.00185,5.53344,-4.97146,1.00000,0.00000,
21.20000,5.02946,-4.70115,0.96205,0.00189,5.60138,-4.96370,1.00000,0.00000,
21.24000,5.13977,-4.69538,0.96217,0.00183,5.65239,-4.95726,1.00000,0.00000,
21.27000,5.17134,-4.69325,0.96222,0.00178,5.77157,-4.94011,1.00000,0.00000,
21.34000,5.21876,-4.68966,0.96228,0.00172,5.82270,-4.93185,1.00000,0.00000,
21.37000,5.34553,-4.67764,0.96249,0.00168,5.87385,-4.92305,1.00000,0.00000,
21.44000,5.37730,-4.67408,0.96254,0.00166,5.99323,-4.90036,1.00000,0.00000,
21.47000,5.47275,-4.66199,0.96268,0.00156,6.04439,-4.88971,1.00000,0.00000,
21.54000,5.53652,-4.65276,0.96275,0.00154,6.16373,-4.86269,1.00000,0.00000,
21.57000,5.60040,-4.64257,0.96280,0.00155,6.21483,-4.85017,1.00000,0.00000,
21.60000,5.71235,-4.62244,0.96284,0.00180,6.28291,-4.83261,1.00000,0.00000,
21.67000,5.80833,-4.60291,0.96281,0.00218,6.38489,-4.80438,1.00000,0.00000,
21.74000,5.85625,-4.59240,0.96280,0.00236,6.50356,-4.76858,1.00000,0.00000,
21.77000,5.92000,-4.57762,0.96277,0.00254,6.55430,-4.75228,1.00000,0.00000,
21.80000,5.98354,-4.56201,0.96275,0.00266,6.62182,-4.72966,1.00000,0.00000,
21.84000,6.03103,-4.54976,0.96275,0.00269,6.67235,-4.71203,1.00000,0.00000,
21.87000,6.07837,-4.53706,0.96276,0.00268,6.72278,-4.69383,1.00000,0.00000,
21.90000,6.17258,-4.51031,0.96286,0.00253,6.78985,-4.66866,1.00000,0.00000,
21.94000,6.23506,-4.49145,0.96299,0.00239,6.89006,-4.62900,1.00000,0.00000,
21.97000,6.26620,-4.48171,0.96307,0.00232,6.95657,-4.60128,1.00000,0.00000,
22.04000,6.32832,-4.46157,0.96327,0.00215,7.00629,-4.57983,1.00000,0.00000,
22.07000,6.40568,-4.43515,0.96356,0.00190,7.05585,-4.55779,1.00000,0.00000,
22.10000,6.43654,-4.42418,0.96369,0.00177,7.12169,-4.52752,1.00000,0.00000,
22.14000,6.46737,-4.41299,0.96382,0.00162,7.17087,-4.50415,1.00000,0.00000,
22.17000,6.59046,-4.36579,0.96441,0.00090,7.21987,-4.48020,1.00000,0.00000,
22.24000,6.65198,-4.34068,0.96471,0.00069,7.33347,-4.42210,1.00000,0.00000,
22.27000,6.75971,-4.29423,0.96513,0.00078,7.38182,-4.39624,1.00000,0.00000,
22.34000,6.79050,-4.28037,0.96521,0.00091,7.49380,-4.33370,1.00000,0.00000,
22.37000,6.89812,-4.22983,0.96536,0.00155,7.54141,-4.30595,1.00000,0.00000,
22.40000,6.95940,-4.19961,0.96533,0.00193,7.65156,-4.23901,1.00000,0.00000,
22.47000,7.00519,-4.17634,0.96528,0.00218,7.69835,-4.20938,1.00000,0.00000,
22.50000,7.06595,-4.14455,0.96517,0.00246,7.76032,-4.16901,1.00000,0.00000,
22.54000,7.09618,-4.12833,0.96509,0.00258,7.80648,-4.13808,1.00000,0.00000,
22.57000,7.20108,-4.06992,0.96483,0.00297,7.85235,-4.10659,1.00000,0.00000,
22.64000,7.24555,-4.04411,0.96473,0.00311,7.95824,-4.03098,1.00000,0.00000,
22.67000,7.31894,-4.00003,0.96460,0.00327,8.00311,-3.99766,1.00000,0.00000,
22.70000,7.36251,-3.97294,0.96454,0.00334,8.06245,-3.95239,1.00000,0.00000,
22.74000,7.40572,-3.94535,0.96452,0.00339,8.10657,-3.91781,1.00000,0.00000,
22.77000,7.46276,-3.90780,0.96452,0.00344,8.15036,-3.88268,1.00000,0.00000,
22.80000,7.50510,-3.87906,0.96455,0.00347,8.20821,-3.83502,1.00000,0.00000,
22.84000,7.53312,-3.85962,0.96458,0.00347,8.25118,-3.79866,1.00000,0.00000,
22.87000,7.60242,-3.81011,0.96472,0.00348,8.29379,-3.76177,1.00000,0.00000,
22.90000,7.62985,-3.78994,0.96479,0.00350,8.35004,-3.71177,1.00000,0.00000,
22.94000,7.68419,-3.74899,0.96498,0.00352,8.39178,-3.67366,1.00000,0.00000,
22.97000,7.73784,-3.70725,0.96523,0.00345,8.43314,-3.63504,1.00000,0.00000,
