time,x,y,z,yaw,x_des,y_des,z_des,yaw_des
11.90000,1.13071,-0.41577,1.01373,-0.00008,0.00044,-0.06598,1.00000,0.00000,
11.97000,1.13141,-0.41902,1.01359,-0.00008,0.00052,-0.07242,1.00000,0.00000,
12.00000,1.13176,-0.42071,1.01353,-0.00008,0.00059,-0.07692,1.00000,0.00000,
12.04000,1.13247,-0.42421,1.01340,-0.00008,0.00065,-0.08042,1.00000,0.00000,
12.07000,1.13372,-0.43071,1.01316,-0.00008,0.00071,-0.08402,1.00000,0.00000,
12.14000,1.13426,-0.43365,1.01306,-0.00008,0.00086,-0.09281,1.00000,0.00000,
12.17000,1.13481,-0.43668,1.01296,-0.00008,0.00094,-0.09675,1.00000,0.00000,
12.20000,1.13553,-0.44086,1.01282,-0.00008,0.00104,-0.10217,1.00000,0.00000,
12.24000,1.13608,-0.44411,1.01272,-0.00008,0.00113,-0.10636,1.00000,0.00000,
12.27000,1.13663,-0.44745,1.01261,-0.00009,0.00122,-0.11066,1.00000,0.00000,
12.30000,1.13737,-0.45206,1.01247,-0.00009,0.00136,-0.11656,1.00000,0.00000,
12.34000,1.13774,-0.45443,1.01240,-0.00009,0.00147,-0.12111,1.00000,0.00000,
12.37000,1.13849,-0.45931,1.01226,-0.00009,0.00158,-0.12577,1.00000,0.00000,
12.40000,1.13925,-0.46438,1.01212,-0.00008,0.00175,-0.13217,1.00000,0.00000,
12.44000,1.13982,-0.46831,1.01201,-0.00008,0.00188,-0.13710,1.00000,0.00000,
12.47000,1.14059,-0.47371,1.01187,-0.00008,0.00202,-0.14215,1.00000,0.00000,
12.50000,1.14117,-0.47790,1.01176,-0.00008,0.00222,-0.14905,1.00000,0.00000,
12.54000,1.14177,-0.48221,1.01165,-0.00008,0.00238,-0.15437,1.00000,0.00000,
12.57000,1.14257,-0.48812,1.01150,-0.00008,0.00255,-0.15981,1.00000,0.00000,
12.60000,1.14360,-0.49581,1.01131,-0.00008,0.00280,-0.16725,1.00000,0.00000,
12.67000,1.14444,-0.50219,1.01116,-0.00008,0.00320,-0.17880,1.00000,0.00000,
12.70000,1.14530,-0.50877,1.01100,-0.00008,0.00349,-0.18678,1.00000,0.00000,
12.74000,1.14595,-0.51385,1.01088,-0.00008,0.00372,-0.19291,1.00000,0.00000,
12.77000,1.14685,-0.52079,1.01072,-0.00008,0.00397,-0.19916,1.00000,0.00000,
12.80000,1.14753,-0.52613,1.01060,-0.00008,0.00432,-0.20770,1.00000,0.00000,
12.84000,1.14893,-0.53716,1.01035,-0.00008,0.00459,-0.21425,1.00000,0.00000,
12.90000,1.15037,-0.54865,1.01009,-0.00008,0.00529,-0.23003,1.00000,0.00000,
12.97000,1.15136,-0.55658,1.00992,-0.00007,0.00596,-0.24412,1.00000,0.00000,
13.00000,1.15262,-0.56680,1.00970,-0.00007,0.00645,-0.25381,1.00000,0.00000,
13.07000,1.15366,-0.57521,1.00953,-0.00006,0.00723,-0.26879,1.00000,0.00000,
13.10000,1.15501,-0.58604,1.00930,-0.00005,0.00779,-0.27907,1.00000,0.00000,
13.14000,1.15556,-0.59046,1.00921,-0.00005,0.00824,-0.28695,1.00000,0.00000,
13.17000,1.15698,-0.60177,1.00898,-0.00005,0.00871,-0.29496,1.00000,0.00000,
13.20000,1.15875,-0.61580,1.00871,-0.00004,0.00936,-0.30585,1.00000,0.00000,
13.27000,1.15999,-0.62544,1.00852,-0.00004,0.01042,-0.32265,1.00000,0.00000,
13.30000,1.16094,-0.63282,1.00838,-0.00003,0.01118,-0.33416,1.00000,0.00000,
13.34000,1.16126,-0.63531,1.00833,-0.00003,0.01178,-0.34296,1.00000,0.00000,
13.37000,1.16394,-0.65578,1.00795,-0.00003,0.01240,-0.35190,1.00000,0.00000,
13.44000,1.16534,-0.66636,1.00776,-0.00003,0.01396,-0.37331,1.00000,0.00000,
13.47000,1.16678,-0.67717,1.00757,-0.00003,0.01467,-0.38273,1.00000,0.00000,
13.50000,1.16789,-0.68543,1.00742,-0.00003,0.01567,-0.39551,1.00000,0.00000,
13.54000,1.16903,-0.69382,1.00727,-0.00002,0.01645,-0.40526,1.00000,0.00000,
13.57000,1.17180,-0.71391,1.00693,-0.00002,0.01727,-0.41517,1.00000,0.00000,
13.64000,1.17345,-0.72572,1.00674,-0.00001,0.01930,-0.43884,1.00000,0.00000,
13.67000,1.17473,-0.73474,1.00658,-0.00001,0.02022,-0.44923,1.00000,0.00000,
13.70000,1.17784,-0.75631,1.00623,-0.00001,0.02151,-0.46332,1.00000,0.00000,
13.77000,1.17923,-0.76578,1.00607,-0.00001,0.02357,-0.48496,1.00000,0.00000,
13.80000,1.18017,-0.77216,1.00597,-0.00001,0.02503,-0.49971,1.00000,0.00000,
13.84000,1.18259,-0.78838,1.00571,-0.00001,0.02618,-0.51095,1.00000,0.00000,
13.87000,1.18358,-0.79497,1.00560,-0.00001,0.02736,-0.52235,1.00000,0.00000,
13.90000,1.18560,-0.80831,1.00539,-0.00001,0.02900,-0.53778,1.00000,0.00000,
13.94000,1.18928,-0.83221,1.00502,-0.00000,0.03029,-0.54953,1.00000,0.00000,
14.00000,1.19092,-0.84268,1.00487,0.00000,0.03347,-0.57754,1.00000,0.00000,
14.04000,1.19259,-0.85328,1.00471,0.00001,0.03491,-0.58980,1.00000,0.00000,
14.07000,1.19606,-0.87493,1.00440,0.00002,0.03640,-0.60222,1.00000,0.00000,
14.14000,1.19847,-0.88969,1.00419,0.00002,0.04008,-0.63179,1.00000,0.00000,
14.17000,1.20096,-0.90472,1.00398,0.00003,0.04174,-0.64472,1.00000,0.00000,
14.20000,1.20289,-0.91618,1.00382,0.00004,0.04405,-0.66221,1.00000,0.00000,
14.24000,1.20488,-0.92778,1.00365,0.00005,0.04584,-0.67551,1.00000,0.00000,
14.27000,1.20761,-0.94348,1.00343,0.00006,0.04769,-0.68896,1.00000,0.00000,
14.30000,1.20972,-0.95542,1.00326,0.00007,0.05026,-0.70714,1.00000,0.00000,
14.34000,1.21190,-0.96752,1.00309,0.00007,0.05225,-0.72096,1.00000,0.00000,
14.37000,1.21414,-0.97976,1.00292,0.00008,0.05431,-0.73494,1.00000,0.00000,
14.40000,1.21722,-0.99631,1.00268,0.00009,0.05715,-0.75382,1.00000,0.00000,
14.44000,1.21961,-1.00889,1.00251,0.00009,0.05936,-0.76816,1.00000,0.00000,
14.47000,1.22206,-1.02163,1.00233,0.00010,0.06164,-0.78267,1.00000,0.00000,
14.50000,1.22543,-1.03884,1.00209,0.00010,0.06478,-0.80225,1.00000,0.00000,
14.54000,1.23161,-1.06961,1.00165,0.00013,0.06722,-0.81712,1.00000,0.00000,
14.57000,1.23345,-1.07856,1.00153,0.00014,0.07320,-0.85243,1.00000,0.00000,
14.64000,1.23721,-1.09665,1.00128,0.00015,0.07589,-0.86783,1.00000,0.00000,
14.67000,1.24111,-1.11503,1.00102,0.00017,0.07866,-0.88338,1.00000,0.00000,
14.70000,1.24311,-1.12433,1.00089,0.00017,0.08247,-0.90437,1.00000,0.00000,
14.74000,1.24721,-1.14313,1.00064,0.00019,0.08542,-0.92029,1.00000,0.00000,
14.77000,1.25146,-1.16222,1.00037,0.00020,0.08846,-0.93638,1.00000,0.00000,
14.80000,1.25474,-1.17671,1.00018,0.00021,0.09265,-0.95806,1.00000,0.00000,
14.84000,1.25697,-1.18646,1.00004,0.00021,0.09589,-0.97451,1.00000,0.00000,
14.87000,1.26271,-1.21114,0.99970,0.00022,0.09922,-0.99112,1.00000,0.00000,
14.90000,1.26627,-1.22615,0.99950,0.00022,0.10380,-1.01351,1.00000,0.00000,
14.94000,1.26868,-1.23624,0.99936,0.00022,0.10734,-1.03049,1.00000,0.00000,
14.97000,1.27613,-1.26693,0.99893,0.00024,0.11098,-1.04762,1.00000,0.00000,
15.00000,1.27869,-1.27730,0.99879,0.00024,0.11599,-1.07070,1.00000,0.00000,
15.04000,1.28259,-1.29297,0.99858,0.00025,0.11985,-1.08820,1.00000,0.00000,
15.07000,1.29200,-1.33011,0.99807,0.00028,0.12382,-1.10585,1.00000,0.00000,
15.14000,1.29617,-1.34628,0.99785,0.00029,0.13349,-1.14764,1.00000,0.00000,
15.17000,1.30187,-1.36806,0.99755,0.00031,0.13781,-1.16581,1.00000,0.00000,
15.20000,1.31070,-1.40121,0.99710,0.00033,0.14374,-1.19028,1.00000,0.00000,
15.27000,1.31525,-1.41800,0.99688,0.00034,0.15301,-1.22749,1.00000,0.00000,
15.30000,1.32145,-1.44060,0.99658,0.00035,0.15945,-1.25264,1.00000,0.00000,
15.34000,1.32620,-1.45771,0.99635,0.00036,0.16442,-1.27168,1.00000,0.00000,
15.37000,1.33598,-1.49232,0.99591,0.00037,0.16951,-1.29086,1.00000,0.00000,
15.44000,1.34784,-1.53335,0.99540,0.00041,0.18186,-1.33622,1.00000,0.00000,
15.50000,1.35485,-1.55711,0.99512,0.00044,0.19490,-1.38239,1.00000,0.00000,
15.54000,1.36023,-1.57510,0.99490,0.00046,0.20071,-1.40243,1.00000,0.00000,
15.57000,1.37319,-1.61758,0.99441,0.00050,0.20665,-1.42261,1.00000,0.00000,
15.64000,1.38480,-1.65458,0.99399,0.00054,0.22105,-1.47027,1.00000,0.00000,
15.70000,1.39281,-1.67955,0.99370,0.00056,0.23623,-1.51870,1.00000,0.00000,
15.74000,1.40736,-1.72381,0.99320,0.00060,0.24297,-1.53970,1.00000,0.00000,
15.80000,1.41818,-1.75586,0.99284,0.00062,0.25929,-1.58924,1.00000,0.00000,
15.84000,1.42709,-1.78175,0.99255,0.00064,0.27394,-1.63230,1.00000,0.00000,
15.90000,1.43624,-1.80786,0.99226,0.00066,0.28406,-1.66131,1.00000,0.00000,
15.94000,1.44090,-1.82100,0.99211,0.00067,0.29184,-1.68322,1.00000,0.00000,
15.97000,1.45281,-1.85409,0.99174,0.00070,0.29978,-1.70527,1.00000,0.00000,
16.00000,1.46759,-1.89425,0.99130,0.00073,0.31063,-1.73487,1.00000,0.00000,
16.07000,1.47776,-1.92130,0.99101,0.00076,0.32746,-1.77971,1.00000,0.00000,
16.10000,1.48554,-1.94174,0.99079,0.00079,0.33907,-1.80989,1.00000,0.00000,
16.14000,1.50428,-1.98994,0.99029,0.00083,0.34798,-1.83267,1.00000,0.00000,
16.20000,1.52099,-2.03181,0.98985,0.00088,0.36946,-1.88630,1.00000,0.00000,
16.27000,1.52958,-2.05293,0.98964,0.00090,0.38868,-1.93279,1.00000,0.00000,
16.30000,1.54128,-2.08126,0.98934,0.00094,0.40190,-1.96405,1.00000,0.00000,
16.34000,1.55024,-2.10265,0.98912,0.00096,0.41204,-1.98763,1.00000,0.00000,
16.37000,1.56244,-2.13133,0.98883,0.00099,0.42238,-2.01132,1.00000,0.00000,
16.40000,1.56866,-2.14574,0.98868,0.00101,0.43647,-2.04308,1.00000,0.00000,
16.44000,1.57494,-2.16020,0.98854,0.00102,0.44727,-2.06703,1.00000,0.00000,
16.47000,1.59427,-2.20387,0.98811,0.00108,0.45827,-2.09109,1.00000,0.00000,
16.50000,1.60087,-2.21852,0.98796,0.00110,0.47325,-2.12333,1.00000,0.00000,
16.54000,1.62810,-2.27758,0.98739,0.00118,0.48473,-2.14764,1.00000,0.00000,
16.60000,1.63512,-2.29246,0.98725,0.00120,0.51233,-2.20473,1.00000,0.00000,
16.64000,1.66042,-2.34495,0.98677,0.00125,0.52452,-2.22936,1.00000,0.00000,
16.67000,1.66785,-2.36006,0.98663,0.00126,0.55380,-2.28720,1.00000,0.00000,
16.74000,1.68683,-2.39803,0.98629,0.00125,0.56671,-2.31214,1.00000,0.00000,
16.77000,1.70636,-2.43625,0.98596,0.00126,0.57986,-2.33716,1.00000,0.00000,
16.84000,1.72235,-2.46698,0.98570,0.00129,0.61141,-2.39588,1.00000,0.00000,
16.87000,1.73870,-2.49784,0.98544,0.00135,0.62531,-2.42118,1.00000,0.00000,
16.90000,1.75542,-2.52886,0.98519,0.00141,0.64422,-2.45503,1.00000,0.00000,
16.94000,1.76393,-2.54442,0.98507,0.00144,0.65867,-2.48050,1.00000,0.00000,
16.97000,1.78126,-2.57567,0.98483,0.00148,0.67337,-2.50605,1.00000,0.00000,
17.00000,1.79902,-2.60708,0.98458,0.00150,0.69334,-2.54021,1.00000,0.00000,
17.04000,1.81261,-2.63073,0.98439,0.00150,0.70860,-2.56591,1.00000,0.00000,
17.07000,1.83108,-2.66239,0.98414,0.00151,0.72411,-2.59167,1.00000,0.00000,
17.10000,1.84047,-2.67827,0.98401,0.00152,0.74518,-2.62612,1.00000,0.00000,
17.14000,1.87409,-2.73406,0.98355,0.00153,0.76127,-2.65201,1.00000,0.00000,
17.20000,1.89382,-2.76609,0.98327,0.00155,0.79981,-2.71264,1.00000,0.00000,
17.24000,1.90382,-2.78214,0.98314,0.00156,0.81676,-2.73870,1.00000,0.00000,
17.27000,1.92924,-2.82236,0.98280,0.00160,0.83397,-2.76481,1.00000,0.00000,
17.30000,1.94477,-2.84656,0.98260,0.00163,0.85732,-2.79968,1.00000,0.00000,
17.34000,1.95526,-2.86273,0.98247,0.00165,0.87514,-2.82587,1.00000,0.00000,
17.37000,1.99276,-2.91948,0.98200,0.00171,0.89323,-2.85210,1.00000,0.00000,
17.40000,2.01478,-2.95203,0.98174,0.00173,0.93650,-2.91341,1.00000,0.00000,
17.47000,2.03722,-2.98465,0.98149,0.00174,0.95549,-2.93972,1.00000,0.00000,
17.50000,2.05434,-3.00915,0.98130,0.00176,0.98125,-2.97484,1.00000,0.00000,
17.54000,2.07169,-3.03369,0.98111,0.00177,1.00089,-3.00119,1.00000,0.00000,
17.57000,2.09521,-3.06644,0.98086,0.00178,1.02082,-3.02756,1.00000,0.00000,
17.60000,2.10712,-3.08283,0.98073,0.00178,1.04782,-3.06272,1.00000,0.00000,
17.64000,2.13127,-3.11564,0.98048,0.00179,1.06840,-3.08910,1.00000,0.00000,
17.67000,2.14966,-3.14026,0.98028,0.00181,1.08927,-3.11547,1.00000,0.00000,
17.70000,2.16829,-3.16490,0.98009,0.00182,1.11754,-3.15064,1.00000,0.00000,
17.74000,2.20627,-3.21420,0.97970,0.00187,1.13908,-3.17700,1.00000,0.00000,
17.80000,2.23215,-3.24709,0.97944,0.00191,1.19048,-3.23845,1.00000,0.00000,
17.84000,2.24526,-3.26353,0.97931,0.00193,1.21300,-3.26476,1.00000,0.00000,
17.87000,2.27857,-3.30468,0.97898,0.00199,1.23582,-3.29104,1.00000,0.00000,
17.90000,2.30579,-3.33763,0.97872,0.00204,1.26670,-3.32603,1.00000,0.00000,
17.94000,2.31960,-3.35412,0.97859,0.00206,1.29021,-3.35223,1.00000,0.00000,
17.97000,2.34763,-3.38712,0.97832,0.00208,1.31402,-3.37840,1.00000,0.00000,
18.00000,2.39069,-3.43667,0.97790,0.00209,1.34625,-3.41322,1.00000,0.00000,
18.07000,2.42749,-3.47795,0.97753,0.00209,1.39559,-3.46529,1.00000,0.00000,
18.10000,2.43495,-3.48620,0.97746,0.00209,1.42917,-3.49988,1.00000,0.00000,
18.14000,2.47270,-3.52742,0.97706,0.00209,1.45472,-3.52576,1.00000,0.00000,
18.17000,2.50347,-3.56032,0.97673,0.00210,1.48057,-3.55156,1.00000,0.00000,
18.20000,2.51904,-3.57674,0.97656,0.00211,1.51552,-3.58586,1.00000,0.00000,
18.24000,2.55055,-3.60951,0.97622,0.00212,1.54210,-3.61150,1.00000,0.00000,
18.27000,2.60688,-3.66657,0.97564,0.00214,1.56899,-3.63705,1.00000,0.00000,
18.34000,2.62325,-3.68280,0.97548,0.00215,1.63295,-3.69635,1.00000,0.00000,
18.37000,2.65635,-3.71515,0.97515,0.00216,1.66089,-3.72160,1.00000,0.00000,
18.40000,2.68993,-3.74734,0.97484,0.00218,1.69863,-3.75512,1.00000,0.00000,
18.44000,2.71542,-3.77138,0.97461,0.00219,1.72730,-3.78014,1.00000,0.00000,
18.47000,2.74980,-3.80329,0.97431,0.00221,1.75629,-3.80504,1.00000,0.00000,
18.50000,2.76716,-3.81918,0.97416,0.00222,1.79544,-3.83807,1.00000,0.00000,
18.54000,2.79342,-3.84293,0.97395,0.00223,1.82518,-3.86270,1.00000,0.00000,
18.57000,2.86476,-3.90582,0.97342,0.00226,1.85523,-3.88721,1.00000,0.00000,
18.64000,2.89202,-3.92923,0.97324,0.00227,1.92659,-3.94387,1.00000,0.00000,
18.67000,2.92884,-3.96029,0.97300,0.00228,1.95770,-3.96793,1.00000,0.00000,
18.70000,2.95680,-3.98348,0.97282,0.00230,1.99969,-3.99977,1.00000,0.00000,
18.74000,2.97562,-3.99889,0.97271,0.00230,2.03155,-4.02347,1.00000,0.00000,
18.77000,3.02329,-4.03721,0.97242,0.00231,2.06373,-4.04701,1.00000,0.00000,
18.80000,3.04260,-4.05245,0.97230,0.00232,2.10714,-4.07815,1.00000,0.00000,
18.84000,3.08164,-4.08279,0.97206,0.00233,2.14006,-4.10131,1.00000,0.00000,
18.87000,3.12122,-4.11292,0.97182,0.00234,2.17331,-4.12429,1.00000,0.00000,
18.90000,3.15126,-4.13535,0.97164,0.00234,2.21813,-4.15466,1.00000,0.00000,
18.94000,3.18161,-4.15765,0.97145,0.00235,2.25212,-4.17722,1.00000,0.00000,
18.97000,3.22254,-4.18715,0.97120,0.00236,2.28642,-4.19958,1.00000,0.00000,
19.00000,3.25361,-4.20911,0.97101,0.00237,2.33266,-4.22910,1.00000,0.00000,
19.04000,3.32726,-4.25971,0.97056,0.00241,2.36770,-4.25100,1.00000,0.00000,
19.10000,3.35930,-4.28112,0.97037,0.00242,2.45070,-4.30128,1.00000,0.00000,
19.14000,3.38081,-4.29530,0.97024,0.00243,2.48679,-4.32247,1.00000,0.00000,
19.17000,3.42421,-4.32341,0.96998,0.00244,2.52320,-4.34344,1.00000,0.00000,
19.20000,3.45707,-4.34428,0.96978,0.00244,2.57222,-4.37103,1.00000,0.00000,
19.24000,3.49019,-4.36494,0.96959,0.00245,2.60935,-4.39145,1.00000,0.00000,
19.27000,3.54599,-4.39893,0.96928,0.00245,2.64679,-4.41162,1.00000,0.00000,
19.30000,3.60250,-4.43231,0.96899,0.00243,2.69719,-4.43814,1.00000,0.00000,
19.37000,3.64825,-4.45858,0.96877,0.00240,2.77380,-4.47706,1.00000,0.00000,
19.40000,3.68290,-4.47802,0.96862,0.00238,2.82555,-4.50242,1.00000,0.00000,
19.44000,3.72957,-4.50360,0.96843,0.00235,2.86472,-4.52113,1.00000,0.00000,
19.47000,3.75312,-4.51624,0.96833,0.00235,2.90418,-4.53955,1.00000,0.00000,
19.50000,3.80062,-4.54122,0.96814,0.00233,2.95726,-4.56368,1.00000,0.00000,
19.54000,3.83660,-4.55969,0.96800,0.00232,2.99741,-4.58145,1.00000,0.00000,
19.57000,3.88507,-4.58395,0.96779,0.00231,3.03786,-4.59891,1.00000,0.00000,
19.60000,3.93409,-4.60777,0.96758,0.00229,3.09224,-4.62173,1.00000,0.00000,
19.64000,4.00862,-4.64268,0.96724,0.00228,3.13335,-4.63849,1.00000,0.00000,
19.70000,4.05898,-4.66539,0.96699,0.00227,3.23040,-4.67638,1.00000,0.00000,
19.74000,4.09707,-4.68212,0.96680,0.00227,3.27247,-4.69208,1.00000,0.00000,
19.77000,4.14830,-4.70403,0.96653,0.00226,3.31480,-4.70745,1.00000,0.00000,
19.80000,4.18702,-4.72015,0.96632,0.00225,3.37168,-4.72743,1.00000,0.00000,
19.84000,4.21298,-4.73075,0.96618,0.00224,3.41465,-4.74201,1.00000,0.00000,
19.87000,4.26522,-4.75157,0.96590,0.00221,3.45790,-4.75625,1.00000,0.00000,
19.90000,4.29150,-4.76179,0.96576,0.00220,3.51596,-4.77469,1.00000,0.00000,
19.94000,4.35766,-4.78677,0.96541,0.00214,3.55982,-4.78810,1.00000,0.00000,
19.97000,4.41104,-4.80616,0.96513,0.00208,3.60393,-4.80114,1.00000,0.00000,
20.00000,4.43788,-4.81564,0.96499,0.00204,3.66314,-4.81797,1.00000,0.00000,
20.04000,4.46483,-4.82499,0.96486,0.00200,3.70785,-4.83015,1.00000,0.00000,
20.07000,4.54630,-4.85216,0.96448,0.00186,3.75279,-4.84195,1.00000,0.00000,
20.10000,4.57367,-4.86092,0.96436,0.00182,3.81310,-4.85709,1.00000,0.00000,
20.14000,4.62874,-4.87798,0.96412,0.00175,3.85861,-4.86798,1.00000,0.00000,
20.17000,4.65644,-4.88628,0.96401,0.00172,3.90436,-4.87848,1.00000,0.00000,
20.20000,4.72618,-4.90635,0.96373,0.00167,3.96571,-4.89186,1.00000,0.00000,
20.24000,4.76835,-4.91792,0.96356,0.00165,4.01199,-4.90141,1.00000,0.00000,
20.27000,4.82493,-4.93280,0.96334,0.00163,4.05849,-4.91056,1.00000,0.00000,
20.30000,4.85338,-4.94000,0.96323,0.00161,4.12083,-4.92210,1.00000,0.00000,
20.34000,4.91057,-4.95393,0.96303,0.00160,4.16783,-4.93026,1.00000,0.00000,
20.37000,4.95371,-4.96396,0.96289,0.00161,4.21504,-4.93800,1.00000,0.00000,
20.40000,4.99706,-4.97363,0.96274,0.00163,4.27830,-4.94764,1.00000,0.00000,
20.44000,5.05516,-4.98595,0.96256,0.00166,4.32598,-4.95436,1.00000,0.00000,
20.47000,5.11356,-4.99760,0.96239,0.00169,4.37385,-4.96064,1.00000,0.00000,
20.50000,5.14287,-5.00317,0.96231,0.00169,4.43797,-4.96831,1.00000,0.00000,
20.54000,5.20169,-5.01377,0.96216,0.00164,4.48628,-4.97354,1.00000,0.00000,
20.57000,5.24598,-5.02126,0.96206,0.00157,4.53476,-4.97831,1.00000,0.00000,
20.60000,5.30529,-5.03063,0.96195,0.00148,4.59966,-4.98395,1.00000,0.00000,
20.64000,5.34997,-5.03718,0.96189,0.00143,4.64854,-4.98763,1.00000,0.00000,
20.67000,5.39484,-5.04333,0.96183,0.00141,4.69757,-4.99085,1.00000,0.00000,
20.70000,5.50023,-5.05611,0.96173,0.00144,4.76320,-4.99439,1.00000,0.00000,
20.77000,5.56085,-5.06240,0.96168,0.00149,4.86212,-4.99810,1.00000,0.00000,
20.80000,5.60649,-5.06662,0.96164,0.00152,4.92838,-4.99949,1.00000,0.00000,
20.84000,5.65226,-5.07042,0.96160,0.00155,4.97822,-4.99995,1.00000,0.00000,
20.87000,5.71347,-5.07481,0.96155,0.00157,5.02819,-4.99992,1.00000,0.00000,
20.90000,5.74414,-5.07671,0.96152,0.00158,5.09500,-4.99910,1.00000,0.00000,
20.94000,5.85184,-5.08181,0.96144,0.00154,5.14524,-4.99789,1.00000,0.00000,
21.00000,5.96003,-5.08449,0.96140,0.00142,5.26286,-4.99309,1.00000,0.00000,
21.07000,6.02208,-5.08493,0.96139,0.00132,5.36407,-4.98673,1.00000,0.00000,
21.10000,6.06873,-5.08474,0.96140,0.00126,5.43173,-4.98133,1.00000,0.00000,
21.14000,6.11548,-5.08408,0.96142,0.00125,5.48255,-4.97666,1.00000,0.00000,
21.17000,6.17797,-5.08250,0.96145,0.00131,5.53344,-4.97146,1.00000,0.00000,
21.20000,6.22492,-5.08076,0.96148,0.00138,5.60138,-4.96370,1.00000,0.00000,
21.24000,6.31899,-5.07587,0.96156,0.00144,5.65239,-4.95726,1.00000,0.00000,
21.27000,6.38178,-5.07156,0.96161,0.00141,5.77157,-4.94011,1.00000,0.00000,
21.34000,6.42891,-5.06776,0.96166,0.00135,5.82270,-4.93185,1.00000,0.00000,
21.37000,6.52330,-5.05873,0.96177,0.00117,5.87385,-4.92305,1.00000,0.00000,
21.44000,6.58634,-5.05163,0.96186,0.00108,5.99323,-4.90036,1.00000,0.00000,
21.47000,6.66529,-5.04152,0.96198,0.00104,6.04439,-4.88971,1.00000,0.00000,
21.54000,6.72857,-5.03244,0.96208,0.00100,6.16373,-4.86269,1.00000,0.00000,
21.57000,6.79194,-5.02246,0.96217,0.00096,6.21483,-4.85017,1.00000,0.00000,
21.60000,6.90307,-5.00283,0.96228,0.00096,6.28291,-4.83261,1.00000,0.00000,
21.67000,6.99852,-4.98379,0.96234,0.00095,6.38489,-4.80438,1.00000,0.00000,
21.74000,7.04630,-4.97350,0.96235,0.00096,6.50356,-4.76858,1.00000,0.00000,
21.77000,7.11004,-4.95898,0.96234,0.00101,6.55430,-4.75228,1.00000,0.00000,
21.80000,7.17381,-4.94354,0.96231,0.00111,6.62182,-4.72966,1.00000,0.00000,
21.84000,7.22163,-4.93136,0.96228,0.00120,6.67235,-4.71203,1.00000,0.00000,
21.87000,7.26943,-4.91867,0.96224,0.00127,6.72278,-4.69383,1.00000,0.00000,
21.90000,7.36490,-4.89175,0.96213,0.00136,6.78985,-4.66866,1.00000,0.00000,
21.94000,7.42842,-4.87267,0.96204,0.00140,6.89006,-4.62900,1.00000,0.00000,
21.97000,7.49182,-4.85267,0.96195,0.00146,6.95657,-4.60128,1.00000,0.00000,
22.04000,7.53927,-4.83707,0.96188,0.00153,7.00629,-4.57983,1.00000,0.00000,
22.07000,7.60238,-4.81546,0.96179,0.00166,7.05585,-4.55779,1.00000,0.00000,
22.10000,7.63386,-4.80431,0.96175,0.00174,7.12169,-4.52752,1.00000,0.00000,
22.14000,7.66528,-4.79294,0.96171,0.00184,7.17087,-4.50415,1.00000,0.00000,
22.17000,7.79023,-4.74515,0.96158,0.00221,7.21987,-4.48020,1.00000,0.00000,
22.24000,7.85218,-4.71987,0.96153,0.00231,7.33347,-4.42210,1.00000,0.00000,
22.27000,7.95966,-4.67342,0.96152,0.00226,7.38182,-4.39624,1.00000,0.00000,
22.34000,8.00536,-4.65264,0.96155,0.00220,7.49380,-4.33370,1.00000,0.00000,
22.37000,8.11118,-4.60212,0.96169,0.00211,7.54141,-4.30595,1.00000,0.00000,
22.40000,8.15620,-4.57960,0.96178,0.00212,7.65156,-4.23901,1.00000,0.00000,
22.47000,8.20103,-4.55656,0.96188,0.00216,7.69835,-4.20938,1.00000,0.00000,
22.50000,8.26048,-4.52506,0.96202,0.00225,7.76032,-4.16901,1.00000,0.00000,
22.54000,8.31955,-4.49268,0.96219,0.00233,7.80648,-4.13808,1.00000,0.00000,
22.57000,8.40742,-4.44247,0.96246,0.00233,7.85235,-4.10659,1.00000,0.00000,
22.64000,8.43651,-4.42529,0.96255,0.00231,7.95824,-4.03098,1.00000,0.00000,
22.67000,8.50879,-4.38135,0.96282,0.00229,8.00311,-3.99766,1.00000,0.00000,
22.70000,8.55187,-4.35432,0.96298,0.00232,8.06245,-3.95239,1.00000,0.00000,
22.74000,8.58047,-4.33601,0.96309,0.00235,8.10657,-3.91781,1.00000,0.00000,
22.77000,8.63735,-4.29872,0.96331,0.00242,8.15036,-3.88268,1.00000,0.00000,
22.80000,8.67974,-4.27017,0.96347,0.00248,8.20821,-3.83502,1.00000,0.00000,
22.84000,8.73589,-4.23132,0.96368,0.00255,8.25118,-3.79866,1.00000,0.00000,
22.87000,8.79160,-4.19160,0.96388,0.00258,8.29379,-3.76177,1.00000,0.00000,
22.90000,8.81928,-4.17142,0.96397,0.00260,8.35004,-3.71177,1.00000,0.00000,
22.94000,8.87432,-4.13040,0.96416,0.00260,8.39178,-3.67366,1.00000,0.00000,
22.97000,8.92891,-4.08852,0.96434,0.00262,8.43314,-3.63504,1.00000,0.00000,
23.00000,8.96956,-4.05654,0.96447,0.00269,8.48767,-3.58276,1.00000,0.00000,
23.04000,8.99651,-4.03494,0.96456,0.00277,8.52810,-3.54295,1.00000,0.00000,
23.07000,9.06335,-3.98000,0.96477,0.00302,8.56812,-3.50265,1.00000,0.00000,
23.10000,9.10305,-3.94640,0.96490,0.00320,8.62082,-3.44814,1.00000,0.00000,
23.14000,9.12935,-3.92374,0.96497,0.00332,8.65986,-3.40668,1.00000,0.00000,
